registration_id,student_id,section_id,term_id,school_id,program_id,course_code,section_number,registration_date,registration_status,credit_hours,grade_mode,student_type,residency_status,admit_school_id,admit_program_id,modality,capacity
REG001120,STU00123,SEC00101,2025WI,SCH05,PRG0503,0503-150,01,2024-12-16,Withdrawn,3.0,Letter,Transfer,In State,SCH05,PRG0503,In Person,24
REG001121,STU00123,SEC00389,2026SU,SCH05,PRG0503,0503-150,01,2026-04-12,Registered,3.0,Letter,Transfer,In State,SCH05,PRG0503,In Person,38
REG001122,STU00123,SEC00390,2026SU,SCH05,PRG0503,0503-200,02,2026-04-30,Registered,3.0,Pass Fail,Transfer,In State,SCH05,PRG0503,Online,25
REG001123,STU00123,SEC00317,2026WI,SCH05,PRG0503,0503-150,01,2025-12-12,Dropped,0.0,Audit,Transfer,In State,SCH05,PRG0503,Online,27
REG001124,STU00123,SEC00318,2026WI,SCH05,PRG0503,0503-200,02,2025-12-30,Registered,3.0,Letter,Transfer,In State,SCH05,PRG0503,Hybrid,27
REG001125,STU00124,SEC00032,2024FA,SCH06,PRG0601,0601-200,02,2024-07-25,Dropped,0.0,Audit,Continuing,In State,SCH06,PRG0601,Hybrid,31
REG001126,STU00124,SEC00031,2024FA,SCH06,PRG0601,0601-150,01,2024-08-15,Registered,3.0,Letter,Continuing,In State,SCH06,PRG0601,Online,36
REG001127,STU00124,SEC00175,2025SU,SCH06,PRG0601,0601-150,01,2025-04-28,Registered,3.0,Pass Fail,Continuing,In State,SCH06,PRG0601,Hybrid,24
REG001128,STU00124,SEC00176,2025SU,SCH06,PRG0601,0601-200,02,2025-04-15,Registered,3.0,Audit,Continuing,In State,SCH06,PRG0601,Hybrid,36
REG001129,STU00124,SEC00103,2025WI,SCH06,PRG0601,0601-150,01,2024-12-29,Dropped,0.0,Pass Fail,Continuing,In State,SCH06,PRG0601,Hybrid,36
REG001130,STU00124,SEC00104,2025WI,SCH06,PRG0601,0601-200,02,2024-12-25,Registered,3.0,Letter,Continuing,In State,SCH06,PRG0601,Hybrid,40
REG001131,STU00124,SEC00392,2026SU,SCH06,PRG0601,0601-200,02,2026-04-18,Registered,3.0,Audit,Continuing,In State,SCH06,PRG0601,Hybrid,26
REG001132,STU00124,SEC00391,2026SU,SCH06,PRG0601,0601-150,01,2026-04-20,Registered,3.0,Pass Fail,Continuing,In State,SCH06,PRG0601,Hybrid,26
REG001133,STU00124,SEC00319,2026WI,SCH06,PRG0601,0601-150,01,2025-12-28,Registered,3.0,Audit,Continuing,In State,SCH06,PRG0601,Hybrid,34
REG001134,STU00124,SEC00320,2026WI,SCH06,PRG0601,0601-200,02,2025-12-11,Registered,3.0,Pass Fail,Continuing,In State,SCH06,PRG0601,In Person,40
REG001135,STU00125,SEC00033,2024FA,SCH06,PRG0602,0602-150,01,2024-08-04,Registered,3.0,Letter,First Time,Out of State,SCH06,PRG0602,Hybrid,41
REG001136,STU00125,SEC00034,2024FA,SCH06,PRG0602,0602-200,02,2024-08-06,Registered,3.0,Letter,First Time,Out of State,SCH06,PRG0602,In Person,35
REG001137,STU00125,SEC00106,2025WI,SCH06,PRG0602,0602-200,02,2024-12-20,Registered,3.0,Letter,First Time,Out of State,SCH06,PRG0602,Hybrid,36
REG001138,STU00125,SEC00105,2025WI,SCH06,PRG0602,0602-150,01,2024-12-31,Registered,3.0,Audit,First Time,Out of State,SCH06,PRG0602,Hybrid,25
REG001139,STU00125,SEC00393,2026SU,SCH06,PRG0602,0602-150,01,2026-05-01,Registered,3.0,Letter,First Time,Out of State,SCH06,PRG0602,Online,40
REG001140,STU00125,SEC00394,2026SU,SCH06,PRG0602,0602-200,02,2026-04-18,Registered,3.0,Letter,First Time,Out of State,SCH06,PRG0602,In Person,24
REG001141,STU00126,SEC00036,2024FA,SCH06,PRG0603,0603-200,02,2024-08-17,Registered,3.0,Letter,First Time,International,SCH06,PRG0603,In Person,24
REG001142,STU00126,SEC00035,2024FA,SCH06,PRG0603,0603-150,01,2024-07-24,Registered,3.0,Letter,First Time,International,SCH06,PRG0603,Hybrid,39
REG001143,STU00126,SEC00252,2025FA,SCH06,PRG0603,0603-200,02,2025-07-25,Registered,3.0,Pass Fail,First Time,International,SCH06,PRG0603,Online,35
REG001144,STU00126,SEC00251,2025FA,SCH06,PRG0603,0603-150,01,2025-07-29,Registered,3.0,Pass Fail,First Time,International,SCH06,PRG0603,Hybrid,33
REG001145,STU00126,SEC00179,2025SU,SCH06,PRG0603,0603-150,01,2025-04-22,Registered,3.0,Letter,First Time,International,SCH06,PRG0603,Hybrid,38
REG001146,STU00126,SEC00180,2025SU,SCH06,PRG0603,0603-200,02,2025-04-07,Registered,3.0,Audit,First Time,International,SCH06,PRG0603,Online,34
REG001147,STU00126,SEC00107,2025WI,SCH06,PRG0603,0603-150,01,2024-12-17,Registered,3.0,Audit,First Time,International,SCH06,PRG0603,In Person,31
REG001148,STU00126,SEC00108,2025WI,SCH06,PRG0603,0603-200,02,2024-12-21,Registered,3.0,Letter,First Time,International,SCH06,PRG0603,In Person,32
REG001149,STU00126,SEC00323,2026WI,SCH06,PRG0603,0603-150,01,2025-12-27,Registered,3.0,Pass Fail,First Time,International,SCH06,PRG0603,Online,37
REG001150,STU00126,SEC00324,2026WI,SCH06,PRG0603,0603-200,02,2025-12-09,Registered,3.0,Letter,First Time,International,SCH06,PRG0603,Hybrid,28
REG001151,STU00127,SEC00037,2024FA,SCH07,PRG0701,0701-150,01,2024-08-05,Registered,3.0,Pass Fail,Continuing,Out of State,SCH07,PRG0701,Hybrid,41
REG001152,STU00127,SEC00038,2024FA,SCH07,PRG0701,0701-200,02,2024-08-15,Registered,3.0,Pass Fail,Continuing,Out of State,SCH07,PRG0701,In Person,42
REG001153,STU00127,SEC00254,2025FA,SCH07,PRG0701,0701-200,02,2025-07-31,Registered,3.0,Letter,Continuing,Out of State,SCH07,PRG0701,In Person,25
REG001154,STU00127,SEC00253,2025FA,SCH07,PRG0701,0701-150,01,2025-08-12,Registered,3.0,Audit,Continuing,Out of State,SCH07,PRG0701,In Person,26
REG001155,STU00127,SEC00181,2025SU,SCH07,PRG0701,0701-150,01,2025-04-10,Registered,3.0,Pass Fail,Continuing,Out of State,SCH07,PRG0701,Hybrid,40
REG001156,STU00127,SEC00182,2025SU,SCH07,PRG0701,0701-200,02,2025-04-20,Registered,3.0,Letter,Continuing,Out of State,SCH07,PRG0701,Hybrid,41
REG001157,STU00127,SEC00397,2026SU,SCH07,PRG0701,0701-150,01,2026-04-30,Registered,3.0,Letter,Continuing,Out of State,SCH07,PRG0701,In Person,24
REG001158,STU00127,SEC00398,2026SU,SCH07,PRG0701,0701-200,02,2026-04-27,Registered,3.0,Letter,Continuing,Out of State,SCH07,PRG0701,In Person,34
REG001159,STU00127,SEC00326,2026WI,SCH07,PRG0701,0701-200,02,2025-12-25,Registered,3.0,Pass Fail,Continuing,Out of State,SCH07,PRG0701,In Person,25
REG001160,STU00127,SEC00325,2026WI,SCH07,PRG0701,0701-150,01,2025-12-17,Registered,3.0,Audit,Continuing,Out of State,SCH07,PRG0701,In Person,36
REG001161,STU00128,SEC00040,2024FA,SCH07,PRG0702,0702-200,02,2024-08-14,Registered,3.0,Letter,Continuing,International,SCH07,PRG0702,In Person,26
REG001162,STU00128,SEC00039,2024FA,SCH07,PRG0702,0702-150,01,2024-08-16,Registered,3.0,Pass Fail,Continuing,International,SCH07,PRG0702,Online,26
REG001163,STU00128,SEC00183,2025SU,SCH07,PRG0702,0702-150,01,2025-04-26,Registered,3.0,Pass Fail,Continuing,International,SCH07,PRG0702,Hybrid,36
REG001164,STU00128,SEC00184,2025SU,SCH07,PRG0702,0702-200,02,2025-05-02,Registered,3.0,Letter,Continuing,International,SCH07,PRG0702,Hybrid,41
REG001165,STU00128,SEC00399,2026SU,SCH07,PRG0702,0702-150,01,2026-04-26,Registered,3.0,Pass Fail,Continuing,International,SCH07,PRG0702,Hybrid,37
REG001166,STU00128,SEC00400,2026SU,SCH07,PRG0702,0702-200,02,2026-04-28,Registered,3.0,Letter,Continuing,International,SCH07,PRG0702,Online,29
REG001167,STU00129,SEC00041,2024FA,SCH07,PRG0703,0703-150,01,2024-08-02,Registered,3.0,Letter,Transfer,International,SCH07,PRG0703,In Person,39
REG001168,STU00129,SEC00042,2024FA,SCH07,PRG0703,0703-200,02,2024-08-10,Registered,3.0,Audit,Transfer,International,SCH07,PRG0703,Online,38
REG001169,STU00129,SEC00257,2025FA,SCH07,PRG0703,0703-150,01,2025-08-05,Registered,3.0,Letter,Transfer,International,SCH07,PRG0703,Hybrid,31
REG001170,STU00129,SEC00258,2025FA,SCH07,PRG0703,0703-200,02,2025-07-27,Registered,3.0,Pass Fail,Transfer,International,SCH07,PRG0703,In Person,28
REG001171,STU00129,SEC00186,2025SU,SCH07,PRG0703,0703-200,02,2025-04-24,Registered,3.0,Audit,Transfer,International,SCH07,PRG0703,In Person,42
REG001172,STU00129,SEC00185,2025SU,SCH07,PRG0703,0703-150,01,2025-04-12,Registered,3.0,Audit,Transfer,International,SCH07,PRG0703,In Person,36
REG001173,STU00129,SEC00113,2025WI,SCH07,PRG0703,0703-150,01,2024-12-09,Registered,3.0,Audit,Transfer,International,SCH07,PRG0703,Hybrid,26
REG001174,STU00129,SEC00114,2025WI,SCH07,PRG0703,0703-200,02,2024-12-12,Registered,3.0,Audit,Transfer,International,SCH07,PRG0703,Hybrid,26
REG001175,STU00129,SEC00402,2026SU,SCH07,PRG0703,0703-200,02,2026-04-21,Registered,3.0,Pass Fail,Transfer,International,SCH07,PRG0703,In Person,42
REG001176,STU00129,SEC00401,2026SU,SCH07,PRG0703,0703-150,01,2026-04-10,Dropped,0.0,Letter,Transfer,International,SCH07,PRG0703,In Person,36
REG001177,STU00129,SEC00329,2026WI,SCH07,PRG0703,0703-150,01,2025-12-18,Registered,3.0,Letter,Transfer,International,SCH07,PRG0703,In Person,40
REG001178,STU00129,SEC00330,2026WI,SCH07,PRG0703,0703-200,02,2026-01-04,Withdrawn,3.0,Pass Fail,Transfer,International,SCH07,PRG0703,Online,38
REG001179,STU00130,SEC00043,2024FA,SCH08,PRG0801,0801-150,01,2024-08-17,Withdrawn,3.0,Audit,Transfer,International,SCH08,PRG0801,In Person,29
REG001180,STU00130,SEC00044,2024FA,SCH08,PRG0801,0801-200,02,2024-08-15,Registered,3.0,Pass Fail,Transfer,International,SCH08,PRG0801,Online,28
REG001181,STU00130,SEC00259,2025FA,SCH08,PRG0801,0801-150,01,2025-08-01,Registered,3.0,Audit,Transfer,International,SCH08,PRG0801,In Person,36
REG001182,STU00130,SEC00260,2025FA,SCH08,PRG0801,0801-200,02,2025-08-06,Registered,3.0,Pass Fail,Transfer,International,SCH08,PRG0801,Online,28
REG001183,STU00130,SEC00187,2025SU,SCH08,PRG0801,0801-150,01,2025-05-03,Registered,3.0,Audit,Transfer,International,SCH08,PRG0801,Hybrid,34
REG001184,STU00130,SEC00188,2025SU,SCH08,PRG0801,0801-200,02,2025-04-21,Registered,3.0,Pass Fail,Transfer,International,SCH08,PRG0801,Online,41
REG001185,STU00130,SEC00404,2026SU,SCH08,PRG0801,0801-200,02,2026-04-22,Registered,3.0,Audit,Transfer,International,SCH08,PRG0801,Online,29
REG001186,STU00130,SEC00403,2026SU,SCH08,PRG0801,0801-150,01,2026-04-26,Withdrawn,3.0,Letter,Transfer,International,SCH08,PRG0801,Hybrid,35
REG001187,STU00131,SEC00045,2024FA,SCH08,PRG0802,0802-150,01,2024-08-03,Registered,3.0,Pass Fail,Continuing,Out of State,SCH08,PRG0802,Hybrid,40
REG001188,STU00131,SEC00046,2024FA,SCH08,PRG0802,0802-200,02,2024-07-27,Registered,3.0,Audit,Continuing,Out of State,SCH08,PRG0802,Hybrid,36
REG001189,STU00131,SEC00262,2025FA,SCH08,PRG0802,0802-200,02,2025-07-25,Registered,3.0,Pass Fail,Continuing,Out of State,SCH08,PRG0802,Hybrid,24
REG001190,STU00131,SEC00261,2025FA,SCH08,PRG0802,0802-150,01,2025-08-09,Withdrawn,3.0,Pass Fail,Continuing,Out of State,SCH08,PRG0802,Online,38
REG001191,STU00131,SEC00190,2025SU,SCH08,PRG0802,0802-200,02,2025-04-30,Registered,3.0,Pass Fail,Continuing,Out of State,SCH08,PRG0802,Hybrid,29
REG001192,STU00131,SEC00189,2025SU,SCH08,PRG0802,0802-150,01,2025-04-09,Registered,3.0,Letter,Continuing,Out of State,SCH08,PRG0802,Hybrid,40
REG001193,STU00131,SEC00117,2025WI,SCH08,PRG0802,0802-150,01,2024-12-22,Registered,3.0,Pass Fail,Continuing,Out of State,SCH08,PRG0802,Hybrid,37
REG001194,STU00131,SEC00118,2025WI,SCH08,PRG0802,0802-200,02,2025-01-02,Registered,3.0,Letter,Continuing,Out of State,SCH08,PRG0802,Online,38
REG001195,STU00131,SEC00406,2026SU,SCH08,PRG0802,0802-200,02,2026-04-22,Withdrawn,3.0,Letter,Continuing,Out of State,SCH08,PRG0802,Online,30
REG001196,STU00131,SEC00405,2026SU,SCH08,PRG0802,0802-150,01,2026-04-23,Registered,3.0,Pass Fail,Continuing,Out of State,SCH08,PRG0802,Hybrid,25
REG001197,STU00131,SEC00334,2026WI,SCH08,PRG0802,0802-200,02,2025-12-26,Registered,3.0,Pass Fail,Continuing,Out of State,SCH08,PRG0802,Online,42
REG001198,STU00131,SEC00333,2026WI,SCH08,PRG0802,0802-150,01,2025-12-18,Registered,3.0,Pass Fail,Continuing,Out of State,SCH08,PRG0802,Online,29
REG001199,STU00132,SEC00048,2024FA,SCH08,PRG0803,0803-200,02,2024-08-18,Registered,3.0,Letter,Transfer,Out of State,SCH08,PRG0803,In Person,38
REG001200,STU00132,SEC00047,2024FA,SCH08,PRG0803,0803-150,01,2024-08-05,Withdrawn,3.0,Audit,Transfer,Out of State,SCH08,PRG0803,Online,42
REG001201,STU00132,SEC00264,2025FA,SCH08,PRG0803,0803-200,02,2025-08-08,Registered,3.0,Letter,Transfer,Out of State,SCH08,PRG0803,In Person,32
REG001202,STU00132,SEC00263,2025FA,SCH08,PRG0803,0803-150,01,2025-08-10,Registered,3.0,Letter,Transfer,Out of State,SCH08,PRG0803,Online,37
REG001203,STU00132,SEC00192,2025SU,SCH08,PRG0803,0803-200,02,2025-04-16,Registered,3.0,Letter,Transfer,Out of State,SCH08,PRG0803,Online,30
REG001204,STU00132,SEC00191,2025SU,SCH08,PRG0803,0803-150,01,2025-04-26,Withdrawn,3.0,Pass Fail,Transfer,Out of State,SCH08,PRG0803,Online,36
REG001205,STU00132,SEC00120,2025WI,SCH08,PRG0803,0803-200,02,2025-01-02,Registered,3.0,Letter,Transfer,Out of State,SCH08,PRG0803,Hybrid,36
REG001206,STU00132,SEC00119,2025WI,SCH08,PRG0803,0803-150,01,2024-12-22,Registered,3.0,Audit,Transfer,Out of State,SCH08,PRG0803,Hybrid,28
REG001207,STU00132,SEC00407,2026SU,SCH08,PRG0803,0803-150,01,2026-04-27,Registered,3.0,Audit,Transfer,Out of State,SCH08,PRG0803,In Person,31
REG001208,STU00132,SEC00408,2026SU,SCH08,PRG0803,0803-200,02,2026-05-03,Registered,3.0,Pass Fail,Transfer,Out of State,SCH08,PRG0803,Hybrid,24
REG001209,STU00132,SEC00335,2026WI,SCH08,PRG0803,0803-150,01,2025-12-08,Withdrawn,3.0,Pass Fail,Transfer,Out of State,SCH08,PRG0803,Hybrid,24
REG001210,STU00132,SEC00336,2026WI,SCH08,PRG0803,0803-200,02,2025-12-19,Registered,3.0,Pass Fail,Transfer,Out of State,SCH08,PRG0803,Online,38
REG001211,STU00133,SEC00050,2024FA,SCH09,PRG0901,0901-200,02,2024-08-14,Registered,3.0,Audit,Graduate,International,SCH09,PRG0901,Online,26
REG001212,STU00133,SEC00049,2024FA,SCH09,PRG0901,0901-150,01,2024-07-31,Registered,3.0,Letter,Graduate,International,SCH09,PRG0901,In Person,31
REG001213,STU00133,SEC00266,2025FA,SCH09,PRG0901,0901-200,02,2025-08-04,Registered,3.0,Letter,Graduate,International,SCH09,PRG0901,In Person,42
REG001214,STU00133,SEC00265,2025FA,SCH09,PRG0901,0901-150,01,2025-07-25,Registered,3.0,Letter,Graduate,International,SCH09,PRG0901,In Person,40
REG001215,STU00133,SEC00194,2025SU,SCH09,PRG0901,0901-200,02,2025-04-22,Registered,3.0,Letter,Graduate,International,SCH09,PRG0901,Hybrid,25
REG001216,STU00133,SEC00193,2025SU,SCH09,PRG0901,0901-150,01,2025-04-18,Registered,3.0,Pass Fail,Graduate,International,SCH09,PRG0901,Online,30
REG001217,STU00133,SEC00409,2026SU,SCH09,PRG0901,0901-150,01,2026-04-13,Registered,3.0,Letter,Graduate,International,SCH09,PRG0901,Hybrid,28
REG001218,STU00133,SEC00410,2026SU,SCH09,PRG0901,0901-200,02,2026-04-18,Registered,3.0,Audit,Graduate,International,SCH09,PRG0901,Hybrid,32
REG001219,STU00133,SEC00337,2026WI,SCH09,PRG0901,0901-150,01,2025-12-09,Registered,3.0,Pass Fail,Graduate,International,SCH09,PRG0901,Online,41
REG001220,STU00133,SEC00338,2026WI,SCH09,PRG0901,0901-200,02,2025-12-27,Registered,3.0,Letter,Graduate,International,SCH09,PRG0901,In Person,32
REG001221,STU00134,SEC00268,2025FA,SCH09,PRG0902,0902-200,02,2025-08-03,Registered,3.0,Letter,Transfer,Out of State,SCH09,PRG0902,Hybrid,25
REG001222,STU00134,SEC00267,2025FA,SCH09,PRG0902,0902-150,01,2025-08-13,Registered,3.0,Letter,Transfer,Out of State,SCH09,PRG0902,In Person,37
REG001223,STU00134,SEC00196,2025SU,SCH09,PRG0902,0902-200,02,2025-05-03,Registered,3.0,Pass Fail,Transfer,Out of State,SCH09,PRG0902,In Person,34
REG001224,STU00134,SEC00195,2025SU,SCH09,PRG0902,0902-150,01,2025-04-26,Dropped,0.0,Audit,Transfer,Out of State,SCH09,PRG0902,Hybrid,24
REG001225,STU00134,SEC00124,2025WI,SCH09,PRG0902,0902-200,02,2024-12-23,Registered,3.0,Audit,Transfer,Out of State,SCH09,PRG0902,Online,42
REG001226,STU00134,SEC00123,2025WI,SCH09,PRG0902,0902-150,01,2024-12-18,Registered,3.0,Audit,Transfer,Out of State,SCH09,PRG0902,Hybrid,34
REG001227,STU00135,SEC00053,2024FA,SCH09,PRG0903,0903-150,01,2024-08-13,Registered,3.0,Audit,Graduate,Out of State,SCH09,PRG0903,In Person,37
REG001228,STU00135,SEC00054,2024FA,SCH09,PRG0903,0903-200,02,2024-07-25,Registered,3.0,Audit,Graduate,Out of State,SCH09,PRG0903,Hybrid,35
REG001229,STU00135,SEC00270,2025FA,SCH09,PRG0903,0903-200,02,2025-08-08,Withdrawn,3.0,Pass Fail,Graduate,Out of State,SCH09,PRG0903,Hybrid,42
REG001230,STU00135,SEC00269,2025FA,SCH09,PRG0903,0903-150,01,2025-08-06,Registered,3.0,Audit,Graduate,Out of State,SCH09,PRG0903,Hybrid,42
REG001231,STU00135,SEC00126,2025WI,SCH09,PRG0903,0903-200,02,2025-01-04,Registered,3.0,Pass Fail,Graduate,Out of State,SCH09,PRG0903,Hybrid,33
REG001232,STU00135,SEC00125,2025WI,SCH09,PRG0903,0903-150,01,2024-12-20,Registered,3.0,Audit,Graduate,Out of State,SCH09,PRG0903,In Person,41
REG001233,STU00135,SEC00342,2026WI,SCH09,PRG0903,0903-200,02,2025-12-16,Registered,3.0,Pass Fail,Graduate,Out of State,SCH09,PRG0903,In Person,34
REG001234,STU00135,SEC00341,2026WI,SCH09,PRG0903,0903-150,01,2025-12-20,Registered,3.0,Letter,Graduate,Out of State,SCH09,PRG0903,Hybrid,42
REG001235,STU00136,SEC00272,2025FA,SCH10,PRG1001,1001-200,02,2025-07-27,Registered,3.0,Pass Fail,Continuing,In State,SCH10,PRG1001,In Person,30
REG001236,STU00136,SEC00271,2025FA,SCH10,PRG1001,1001-150,01,2025-08-12,Registered,3.0,Audit,Continuing,In State,SCH10,PRG1001,Hybrid,41
REG001237,STU00136,SEC00200,2025SU,SCH10,PRG1001,1001-200,02,2025-04-14,Dropped,0.0,Letter,Continuing,In State,SCH10,PRG1001,Hybrid,40
REG001238,STU00136,SEC00199,2025SU,SCH10,PRG1001,1001-150,01,2025-04-12,Registered,3.0,Pass Fail,Continuing,In State,SCH10,PRG1001,Hybrid,37
REG001239,STU00136,SEC00416,2026SU,SCH10,PRG1001,1001-200,02,2026-04-11,Registered,3.0,Letter,Continuing,In State,SCH10,PRG1001,Online,32
REG001240,STU00136,SEC00415,2026SU,SCH10,PRG1001,1001-150,01,2026-04-27,Registered,3.0,Pass Fail,Continuing,In State,SCH10,PRG1001,In Person,26
REG001241,STU00136,SEC00344,2026WI,SCH10,PRG1001,1001-200,02,2026-01-01,Registered,3.0,Pass Fail,Continuing,In State,SCH10,PRG1001,Hybrid,32
REG001242,STU00136,SEC00343,2026WI,SCH10,PRG1001,1001-150,01,2025-12-19,Registered,3.0,Letter,Continuing,In State,SCH10,PRG1001,Online,26
REG001243,STU00137,SEC00202,2025SU,SCH10,PRG1002,1002-200,02,2025-04-18,Dropped,0.0,Letter,Graduate,International,SCH10,PRG1002,Hybrid,33
REG001244,STU00137,SEC00201,2025SU,SCH10,PRG1002,1002-150,01,2025-04-25,Registered,3.0,Audit,Graduate,International,SCH10,PRG1002,Online,37
REG001245,STU00137,SEC00129,2025WI,SCH10,PRG1002,1002-150,01,2024-12-18,Registered,3.0,Audit,Graduate,International,SCH10,PRG1002,In Person,25
REG001246,STU00137,SEC00130,2025WI,SCH10,PRG1002,1002-200,02,2024-12-25,Registered,3.0,Audit,Graduate,International,SCH10,PRG1002,Hybrid,26
REG001247,STU00137,SEC00345,2026WI,SCH10,PRG1002,1002-150,01,2026-01-03,Withdrawn,3.0,Pass Fail,Graduate,International,SCH10,PRG1002,Online,35
REG001248,STU00137,SEC00346,2026WI,SCH10,PRG1002,1002-200,02,2025-12-31,Registered,3.0,Pass Fail,Graduate,International,SCH10,PRG1002,Hybrid,29
REG001249,STU00138,SEC00275,2025FA,SCH10,PRG1003,1003-150,01,2025-08-07,Withdrawn,3.0,Pass Fail,Transfer,Out of State,SCH10,PRG1003,Hybrid,34
REG001250,STU00138,SEC00276,2025FA,SCH10,PRG1003,1003-200,02,2025-07-25,Registered,3.0,Letter,Transfer,Out of State,SCH10,PRG1003,In Person,25
REG001251,STU00138,SEC00131,2025WI,SCH10,PRG1003,1003-150,01,2025-01-03,Registered,3.0,Audit,Transfer,Out of State,SCH10,PRG1003,In Person,36
REG001252,STU00138,SEC00132,2025WI,SCH10,PRG1003,1003-200,02,2024-12-22,Registered,3.0,Pass Fail,Transfer,Out of State,SCH10,PRG1003,Hybrid,37
REG001253,STU00138,SEC00347,2026WI,SCH10,PRG1003,1003-150,01,2025-12-13,Registered,3.0,Audit,Transfer,Out of State,SCH10,PRG1003,Online,34
REG001254,STU00138,SEC00348,2026WI,SCH10,PRG1003,1003-200,02,2025-12-28,Registered,3.0,Pass Fail,Transfer,Out of State,SCH10,PRG1003,Online,34
REG001255,STU00139,SEC00061,2024FA,SCH11,PRG1101,1101-150,01,2024-08-05,Registered,3.0,Audit,Continuing,In State,SCH11,PRG1101,In Person,27
REG001256,STU00139,SEC00062,2024FA,SCH11,PRG1101,1101-200,02,2024-08-18,Registered,3.0,Pass Fail,Continuing,In State,SCH11,PRG1101,In Person,29
REG001257,STU00139,SEC00278,2025FA,SCH11,PRG1101,1101-200,02,2025-08-16,Withdrawn,3.0,Letter,Continuing,In State,SCH11,PRG1101,Hybrid,24
REG001258,STU00139,SEC00277,2025FA,SCH11,PRG1101,1101-150,01,2025-07-31,Registered,3.0,Pass Fail,Continuing,In State,SCH11,PRG1101,Online,29
REG001259,STU00139,SEC00206,2025SU,SCH11,PRG1101,1101-200,02,2025-04-17,Registered,3.0,Pass Fail,Continuing,In State,SCH11,PRG1101,In Person,37
REG001260,STU00139,SEC00205,2025SU,SCH11,PRG1101,1101-150,01,2025-04-26,Registered,3.0,Audit,Continuing,In State,SCH11,PRG1101,Hybrid,27
REG001261,STU00139,SEC00134,2025WI,SCH11,PRG1101,1101-200,02,2025-01-04,Registered,3.0,Letter,Continuing,In State,SCH11,PRG1101,Hybrid,41
REG001262,STU00139,SEC00133,2025WI,SCH11,PRG1101,1101-150,01,2024-12-16,Registered,3.0,Letter,Continuing,In State,SCH11,PRG1101,Online,31
REG001263,STU00139,SEC00422,2026SU,SCH11,PRG1101,1101-200,02,2026-05-02,Registered,3.0,Audit,Continuing,In State,SCH11,PRG1101,In Person,33
REG001264,STU00139,SEC00421,2026SU,SCH11,PRG1101,1101-150,01,2026-04-20,Registered,3.0,Pass Fail,Continuing,In State,SCH11,PRG1101,In Person,27
REG001265,STU00140,SEC00063,2024FA,SCH11,PRG1102,1102-150,01,2024-07-25,Registered,3.0,Audit,Graduate,International,SCH11,PRG1102,Hybrid,42
REG001266,STU00140,SEC00064,2024FA,SCH11,PRG1102,1102-200,02,2024-08-10,Registered,3.0,Letter,Graduate,International,SCH11,PRG1102,Hybrid,38
REG001267,STU00140,SEC00280,2025FA,SCH11,PRG1102,1102-200,02,2025-08-06,Registered,3.0,Letter,Graduate,International,SCH11,PRG1102,Hybrid,39
REG001268,STU00140,SEC00279,2025FA,SCH11,PRG1102,1102-150,01,2025-08-08,Registered,3.0,Audit,Graduate,International,SCH11,PRG1102,Hybrid,29
REG001269,STU00140,SEC00423,2026SU,SCH11,PRG1102,1102-150,01,2026-05-02,Registered,3.0,Letter,Graduate,International,SCH11,PRG1102,Online,38
REG001270,STU00140,SEC00424,2026SU,SCH11,PRG1102,1102-200,02,2026-05-03,Registered,3.0,Pass Fail,Graduate,International,SCH11,PRG1102,In Person,26
REG001271,STU00140,SEC00351,2026WI,SCH11,PRG1102,1102-150,01,2025-12-29,Registered,3.0,Letter,Graduate,International,SCH11,PRG1102,Online,32
REG001272,STU00140,SEC00352,2026WI,SCH11,PRG1102,1102-200,02,2026-01-02,Registered,3.0,Audit,Graduate,International,SCH11,PRG1102,Online,41
REG001273,STU00141,SEC00065,2024FA,SCH11,PRG1103,1103-150,01,2024-08-01,Dropped,0.0,Audit,Transfer,International,SCH11,PRG1103,Hybrid,24
REG001274,STU00141,SEC00066,2024FA,SCH11,PRG1103,1103-200,02,2024-08-06,Registered,3.0,Letter,Transfer,International,SCH11,PRG1103,Online,27
